time_sec,x,y,z,w
1744113742.1258976,-1.9995175521285653,-0.5000002632458662,0.007827654973760464,"[1.633307585113085e-05, 0.0033082552579026796, 0.00013718381152256738, 0.9999945181654653]"
1744113742.16177,-1.9995163213336133,-0.5000002933172776,0.007841315401649146,"[1.7827532116528307e-05, 0.003310116552536548, 0.00013758630780648164, 0.9999945119252384]"
1744113742.197424,-1.999515144604968,-0.5000002741892547,0.00784191302247214,"[1.6883161744429283e-05, 0.0033085254588837458, 0.00013798545355388193, 0.9999945171520999]"
1744113742.2338672,-1.99951399281082,-0.5000002000865386,0.007843235986094429,"[1.3201751872615316e-05, 0.0033062071418831105, 0.0001383769306466174, 0.9999945248209481]"
1744113742.2702777,-1.9995128252965122,-0.5000001545017397,0.007827288321154367,"[1.096012418242572e-05, 0.003303247272414804, 0.00013876860571330118, 0.9999945345753681]"
1744113742.306797,-1.999511621228114,-0.500000171770504,0.00781726656838856,"[1.1822134031819966e-05, 0.003301875121216234, 0.00013916576550756843, 0.9999945390419944]"
1744113742.3425493,-1.9995103834929286,-0.5000002229400885,0.007820208897068094,"[1.439506896506428e-05, 0.0033031427460463235, 0.00013956657123885313, 0.9999945347660424]"
1744113742.3773832,-1.9995091120206459,-0.5000002924315752,0.007835814831346282,"[1.7852672393364374e-05, 0.0033071062075421703, 0.00013997115055846342, 0.9999945215539389]"
1744113742.4127378,-1.999507884557666,-0.5000003565970718,0.007844864729902083,"[2.1056032775168155e-05, 0.0033087872995092096, 0.00014037870494832612, 0.999994515873497]"
1744113742.4494767,-1.9995066932152732,-0.5000003714045816,0.007843149104879859,"[2.18064903337172e-05, 0.0033079071273662526, 0.00014078346626750503, 0.9999945187124424]"
1744113742.4872475,-1.9995054999743913,-0.5000002222990773,0.007844363942745508,"[1.438422089028251e-05, 0.0033068471205306422, 0.00014116923114782786, 0.9999945222982293]"
1744113742.5237343,-1.9995043210573151,-0.5000000338840525,0.007841132455627571,"[5.004338357015225e-06, 0.003305595382633714, 0.00014154421300934867, 0.9999945264746997]"
1744113742.5580494,-1.9995031332346678,-0.49999998103964394,0.007838917762955613,"[2.3890532044387374e-06, 0.0033046078618924656, 0.0001419284767458511, 0.9999945296937773]"
1744113742.596307,-1.999501883337123,-0.5000000540198082,0.0078229987188079,"[6.053016278392812e-06, 0.003305398501546612, 0.00014232677314693915, 0.9999945270086216]"
1744113742.6362002,-1.9995006538092688,-0.5000001697300052,0.00781841245164315,"[1.1832598373116641e-05, 0.0033058385222622575, 0.00014273517010003603, 0.9999945254441774]"
1744113742.674335,-1.999499448345448,-0.5000002670987475,0.007819741886788311,"[1.6682489538469895e-05, 0.003305427978377151, 0.00014314640405582263, 0.9999945266733621]"
1744113742.7115135,-1.9994982061053868,-0.5000002682876008,0.007823813806848927,"[1.6762906678199326e-05, 0.003306932401980497, 0.00014354754391519224, 0.999994521640592]"
1744113742.7474978,-1.9994969715141009,-0.5000002677538375,0.007838622947378991,"[1.6729623736225018e-05, 0.00330900479858996, 0.0001439471611026072, 0.9999945147282446]"
1744113742.7827764,-1.9994957796597779,-0.5000002742375437,0.00784534775452379,"[1.706087083836074e-05, 0.0033088612933047275, 0.00014434743848742976, 0.999994515139801]"
1744113742.8180354,-1.9994946148732335,-0.5000002865132371,0.007834972562262676,"[1.7698413969391815e-05, 0.0033066369996779844, 0.00014474883268118262, 0.999994522428145]"
1744113742.8561463,-1.9994934016159343,-0.5000003043107979,0.007816200005961343,"[1.85991576076585e-05, 0.0033050518906024215, 0.00014515040021469415, 0.9999945275937431]"
1744113742.8937266,-1.9994921446110487,-0.5000003232032247,0.007827662287147567,"[1.9553136403376255e-05, 0.003307655478942921, 0.00014555030206881943, 0.9999945189089875]"
1744113742.928676,-1.9994909247433263,-0.5000003421950353,0.007841323295139256,"[2.0496112836660996e-05, 0.0033089835672196134, 0.00014595162306054867, 0.9999945144378469]"
1744113742.964074,-1.999489758725299,-0.5000003131453126,0.007841920600364633,"[1.9057971474647933e-05, 0.0033068681193787, 0.00014634964001875546, 0.9999945214059013]"
1744113743.0006447,-1.9994885810062353,-0.5000001779439449,0.007846935144082688,"[1.232266895170049e-05, 0.003305688046011273, 0.00014673373583205744, 0.9999945253569666]"
1744113743.039194,-1.9994874017815008,-0.5000000729207321,0.007838135207860121,"[7.115152587207212e-06, 0.003304275053873219, 0.00014711654931567333, 0.9999945300212716]"
1744113743.0738583,-1.9994861933221133,-0.5000000741750872,0.007836067279471155,"[7.189678546694144e-06, 0.00330409418783684, 0.0001475086703264927, 0.9999945305605921]"
1744113743.1108637,-1.9994849834661985,-0.5000000635247235,0.007821292089709102,"[6.686893515720244e-06, 0.0033029774865715113, 0.00014790168845924535, 0.9999945341951121]"
1744113743.1455996,-1.9994836998177086,-0.5000000749369163,0.007821555741217194,"[7.2645727631067315e-06, 0.003305998624319097, 0.00014829655120922867, 0.9999945241492352]"
1744113743.1833475,-1.9994824344551132,-0.5000001075016317,0.007837174136258274,"[8.88120697525965e-06, 0.0033095885982279156, 0.00014869526786054108, 0.9999945122020181]"
1744113743.2197483,-1.999481212252576,-0.5000001566541975,0.007845236007132765,"[1.1339753199133498e-05, 0.0033109571394724755, 0.00014909805822537118, 0.9999945075869165]"
1744113743.2566836,-1.999480021150273,-0.500000218913084,0.007837373774391705,"[1.447172936142018e-05, 0.0033102277236444024, 0.00014950441988517086, 0.999994509900637]"
1744113743.291399,-1.9994788180762681,-0.5000002705652602,0.007815170147088447,"[1.706065799560254e-05, 0.003307872530981451, 0.00014991152399131453, 0.9999945175923656]"
1744113743.327,-1.9994776197782183,-0.5000002977088683,0.00782078483730557,"[1.843031886042279e-05, 0.0033071199328894825, 0.00015031542051904527, 0.9999945199966586]"
1744113743.3671927,-1.9994764303396433,-0.5000002367898594,0.007831935388659604,"[1.5391061509179357e-05, 0.003306560399584641, 0.00015070907033583897, 0.9999945218391025]"
1744113743.4023118,-1.999475240986997,-0.5000001958101821,0.007844240507653536,"[1.3347037848324878e-05, 0.0033063757513188776, 0.00015110155736630592, 0.9999945224197816]"
1744113743.4369767,-1.9994740538341689,-0.5000001708773671,0.007842817130834822,"[1.2120417640654982e-05, 0.0033056975634096573, 0.00015149527964542842, 0.9999945246179576]"
1744113743.4723842,-1.9994728382418205,-0.5000000778107999,0.007842650846479964,"[7.495423310454571e-06, 0.0033060585472487933, 0.00015188080369830996, 0.9999945234114647]"
1744113743.5121677,-1.999471635294046,-0.5000000276740224,0.0078359124211785,"[5.015322825954334e-06, 0.0033057842812459688, 0.0001522693300064729, 0.9999945242746]"
1744113743.5467026,-1.9994703799619522,-0.5000000008577137,0.007819142841638359,"[3.70449893084767e-06, 0.0033065325726325985, 0.00015265947217557406, 0.9999945217468487]"
1744113743.5835183,-1.99946914890096,-0.5000000164394836,0.00781677328925927,"[4.487207118072108e-06, 0.0033070914274979917, 0.00015305540049827268, 0.9999945198350838]"
1744113743.6211536,-1.9983455141651045,-0.49999973366387945,0.007824352521253602,"[7.164313802485208e-06, 0.003284481011242456, 0.00015172743809216172, 0.9999945945413625]"
1744113743.657102,-1.996067450139719,-0.499999171019969,0.007838516499783866,"[1.2696741009328566e-05, 0.0032513622282425818, 0.00014954450546623347, 0.9999947030454184]"
1744113743.6936674,-1.9926335744426207,-0.4999981944131406,0.007848808276184262,"[1.3737101434522215e-05, 0.0032190493765568142, 0.0001466704168748291, 0.9999948079966177]"
1744113743.7293928,-1.9880434503775584,-0.4999969128870092,0.00785544093570532,"[1.505115284774683e-05, 0.0031986139848309324, 0.00014401087070838874, 0.9999948739383157]"
1744113743.7685473,-1.9831793778932605,-0.49999222068485955,0.00784988456508835,"[8.7718657228397e-06, 0.003210239501689508, 0.0011421215968644568, 0.9999941949049775]"
1744113743.8046262,-1.978315768584851,-0.4999677211393977,0.00783641250241338,"[-9.477920050000756e-06, 0.0032504397864995126, 0.004629022103435498, 0.9999840032249163]"
1744113743.8419237,-1.9730647994993216,-0.4998905656629311,0.007825159897421927,"[-3.6653147192112675e-05, 0.0032908575219778124, 0.011010074851312873, 0.9999339714026549]"
1744113743.8805566,-1.9676047911374988,-0.4997265984191903,0.007823009796711827,"[-6.904567653445452e-05, 0.0033242839762498916, 0.02032016704411782, 0.9997879951169841]"
1744113743.9164937,-1.961913156519919,-0.4994342890085783,0.00782412086943222,"[-0.0001080349923542204, 0.0033358039192574076, 0.03270353851719291, 0.9994595235971826]"
1744113743.9537528,-1.9556834891350134,-0.498943684716871,0.00783219968296526,"[-0.00015428013512587703, 0.0033214771995379536, 0.047837075848294504, 0.9988496173904946]"
1744113743.9915407,-1.9491096572144762,-0.49821425234214817,0.007845033176908565,"[-0.0001994291077754264, 0.0032955529854497914, 0.06490387155467399, 0.9978860591348923]"
1744113744.0279596,-1.9417729566763018,-0.49712485350432173,0.007854389690193777,"[-0.0002449071978374538, 0.003258763303880976, 0.08272635616567728, 0.996566942296273]"
1744113744.0635943,-1.934484132885652,-0.4957704775617756,0.007855521703530377,"[-0.0002957464715429223, 0.0032390651492135523, 0.10028153912544373, 0.9949537848069205]"
1744113744.0993664,-1.9272452656804002,-0.49416067710091044,0.007861963980094238,"[-0.0003579183736579485, 0.0032385464412793925, 0.11739114087135735, 0.9930804115258274]"
1744113744.1357617,-1.9203988471700504,-0.4923887605405103,0.007847962547319426,"[-0.00041961007752911567, 0.003256256869564903, 0.13435935604342658, 0.9909272345445845]"
1744113744.171422,-1.9136592153628587,-0.4903973249161565,0.007838252166359213,"[-0.0004783623472242148, 0.0032750928799136986, 0.15096676684052737, 0.988533297489675]"
1744113744.2092428,-1.9065926374201614,-0.4880484688937272,0.007836161170029839,"[-0.0005353857704066229, 0.003276510967627553, 0.16757158507700742, 0.9858543207354397]"
1744113744.2477615,-1.8996326985162633,-0.48547011046394445,0.00782147956973762,"[-0.0005899515809143617, 0.003269378876256899, 0.18431513321736775, 0.9828615847544147]"
1744113744.283794,-1.8927644666112056,-0.4826563430122214,0.00782537693407548,"[-0.0006484108381318819, 0.0032533542588654954, 0.20094325610053412, 0.9795972657562732]"
1744113744.319,-1.885993051161775,-0.47961238844172965,0.007826061450922921,"[-0.0007052873250260246, 0.0032305014631422335, 0.21723976569788453, 0.9761126731221217]"
1744113744.360611,-1.8793235668966737,-0.4763452904427318,0.007819281963136054,"[-0.0007534049038796969, 0.0032112352604731316, 0.23315234115287337, 0.9724346282213973]"
1744113744.398274,-1.8727618245069249,-0.4728634287489514,0.007824486971366985,"[-0.000796397483335057, 0.003196141497283278, 0.24884928629823982, 0.9685366194106626]"
1744113744.4350107,-1.8663143305008973,-0.46917174057563066,0.007825477643288975,"[-0.00084098454572557, 0.00318055563146834, 0.2644076228163806, 0.9644054053184582]"
1744113744.4731996,-1.859987629462626,-0.46527440382596436,0.007826579704515857,"[-0.0008960584332630783, 0.0031648434111131965, 0.2798614549950623, 0.9600347633567828]"
1744113744.5082624,-1.8537866337672904,-0.4611762490362153,0.007828071395074254,"[-0.0009522254979659374, 0.0031568864242766483, 0.29499761730737795, 0.9554922988269843]"
1744113744.5459366,-1.8477147003453585,-0.45688654474866863,0.007827459232707562,"[-0.0010033802791357266, 0.0031464485899576834, 0.309753253508739, 0.9508112404836393]"
1744113744.5844307,-1.8417767383341785,-0.45241338345495774,0.007829103389623096,"[-0.0010522376985395694, 0.0031355913884392873, 0.3242805477990967, 0.9459551718668217]"
1744113744.6232212,-1.8359566293362022,-0.44775752915266964,0.007832219988711727,"[-0.0011055370785168523, 0.003118622984112578, 0.3401125170276799, 0.9403789277411245]"
1744113744.6614072,-1.8303643014336535,-0.4429520928341622,0.00783528622822328,"[-0.0011591727244529685, 0.0030993920942125382, 0.35650046826827064, 0.9342892840077667]"
1744113744.6994197,-1.8249419008748782,-0.4379552713629034,0.007832009134014365,"[-0.0012088013224489053, 0.003077578754313331, 0.3723926162404683, 0.9280693975549206]"
1744113744.736756,-1.8199096846994007,-0.43298693753567763,0.007835717507268148,"[-0.0012628591380994256, 0.0030596610674018965, 0.3885693976033416, 0.921413515695926]"
1744113744.7738578,-1.8151157569639662,-0.4279081051207593,0.00783897011014914,"[-0.0013176092549101598, 0.0030386620113876115, 0.40448277416068, 0.9145396196154173]"
1744113744.809959,-1.8102353993370608,-0.4223766056711615,0.007841137477232682,"[-0.001363504061243447, 0.0030086288077558363, 0.41883237533547474, 0.9080575589576996]"
1744113744.8477378,-1.805517785685345,-0.4166906950791689,0.007843637253929576,"[-0.0014042498169380517, 0.002981391183205699, 0.43209217210980777, 0.90182342739058]"
1744113744.88517,-1.8009573002423493,-0.4108675343894089,0.007844804235601244,"[-0.0014458490834177017, 0.0029566706511966944, 0.4450458940463689, 0.8955017140193292]"
1744113744.9208202,-1.7965448848096695,-0.40487881309173407,0.007849482030717784,"[-0.0014936974624964467, 0.002934245762719197, 0.4578336431824912, 0.8890317847186017]"
1744113744.9588733,-1.792305061039631,-0.3987654977451817,0.007845328322933328,"[-0.0015388527457075112, 0.00291538338991062, 0.47049618427838974, 0.8823958709396779]"
1744113744.9941502,-1.7882410538421158,-0.39253430532175065,0.007845233684834469,"[-0.0015838289020032622, 0.0028981253839252797, 0.4830454745266445, 0.8755890371027935]"
1744113745.031988,-1.784350538496238,-0.38618816450761656,0.00784134261034318,"[-0.0016210941872217646, 0.002882677695584805, 0.49498989800632126, 0.868892434709056]"
1744113745.0672045,-1.7806320058449538,-0.37974142553322243,0.007844302369124775,"[-0.0016554501886762, 0.0028661534910733666, 0.5062657998782126, 0.8623711408219271]"
1744113745.102766,-1.7770801455066139,-0.3732013561878232,0.007839322444731203,"[-0.0016888957063430398, 0.002845783702758231, 0.5172348762379997, 0.855837094282242]"
1744113745.1369855,-1.7736953451804072,-0.3665735227204047,0.007836837846823794,"[-0.0017255948200230813, 0.002820607793782109, 0.5280112261268479, 0.8492309530264507]"
1744113745.1761186,-1.7704786553145166,-0.3598630129335258,0.007837491635399542,"[-0.001765147999023466, 0.002792140343542901, 0.5386498932283025, 0.8425232226650977]"
1744113745.2098098,-1.7674261626368715,-0.3530704083003628,0.007826471607486927,"[-0.0017994350786327887, 0.0027673424391836004, 0.5486865837805401, 0.8360216125366989]"
1744113745.245238,-1.7645335249578986,-0.34621039255444613,0.00782293380399437,"[-0.0018302831490131476, 0.002746394697180181, 0.5580764407960483, 0.8297829798255546]"
1744113745.2810776,-1.7617925086935138,-0.3392870149673652,0.007820531821018389,"[-0.0018583906089711232, 0.0027303708289452997, 0.5669729109182506, 0.8237298159860224]"
1744113745.3176935,-1.7591978402727206,-0.33230646347644666,0.007823858383930129,"[-0.0018851174046442079, 0.002716088186237332, 0.5754383852291921, 0.8178384522643547]"
1744113745.352627,-1.7567456922866849,-0.32527444148020285,0.007827225370162595,"[-0.0019086980267266618, 0.0026995488946258395, 0.5836715422796056, 0.8119831279285024]"
1744113745.386839,-1.7544355894277393,-0.31819463966830186,0.00783028234244274,"[-0.0019370056687564507, 0.0026785011140101327, 0.5917661161268603, 0.8061029322890179]"
1744113745.4234428,-1.7522690773046525,-0.31107098387791315,0.007837350149645666,"[-0.001970107865894873, 0.002655788167206523, 0.5999746535152323, 0.8000121752845293]"
1744113745.4617734,-1.7502510502180275,-0.3039053852054079,0.007843966321969173,"[-0.0020036054780295624, 0.0026320975793478413, 0.6083650963288508, 0.7936504061589139]"
1744113745.4967158,-1.7483856293694813,-0.2966996208410238,0.007843121826854017,"[-0.0020319754344096572, 0.002609181494321302, 0.6167997716598187, 0.7871131462046352]"
1744113745.5312386,-1.746668859404446,-0.2894500825223863,0.007822633032734347,"[-0.002051755412375948, 0.0025901198307187513, 0.6245285167762439, 0.7809950149087096]"
1744113745.5673506,-1.7450830723712603,-0.2821651793883385,0.007820854502292696,"[-0.002062889432573843, 0.0025829030400102517, 0.6305131615419498, 0.7761715185585271]"
1744113745.6045113,-1.7435971576576859,-0.2748558669701674,0.00781995614415022,"[-0.0020758331446650274, 0.0025702308789884274, 0.6353317821476038, 0.7722322263562523]"
1744113745.6404243,-1.742200840361156,-0.2675290568637919,0.00781893181253269,"[-0.002098987388973307, 0.00254799534972368, 0.6400661922360659, 0.7683126782294187]"
1744113745.6750896,-1.740895876364281,-0.2601861687948162,0.007818401935544263,"[-0.0021260362314283452, 0.002524017727469502, 0.6449146802437656, 0.7642474497900112]"
1744113745.7118587,-1.7396773712928804,-0.2528216360035741,0.007820513116098844,"[-0.002143336490319409, 0.0025092545369750324, 0.648916653650259, 0.7608523420255127]"
1744113745.7493656,-1.7385302840871621,-0.24544559506875682,0.007825233998782884,"[-0.0021521333435474865, 0.0025069012798036774, 0.6523188955672471, 0.7579374263446632]"
1744113745.7835562,-1.7374491506053857,-0.23806010278983494,0.007838745007521741,"[-0.002159188887256401, 0.002507325937378362, 0.6558177321021483, 0.7549120170459521]"
1744113745.8178337,-1.7364388219548912,-0.2306660851314245,0.007840240136608615,"[-0.002164992587563541, 0.0025041182184217885, 0.6595574163908446, 0.7516468962770203]"
1744113745.8536904,-1.7355045360352965,-0.22326791466751394,0.007841899287867585,"[-0.00217645556688171, 0.0024922853430824413, 0.6635666668614062, 0.7481098383161243]"
1744113745.8891973,-1.7346547043361773,-0.21585834478033228,0.007841261810241296,"[-0.0021941235847831152, 0.002472850940316743, 0.6677164273186603, 0.7444083849062462]"
1744113745.9257164,-1.7338774357474471,-0.2084310040936249,0.007841311764230387,"[-0.002208173417401085, 0.0024578202865502305, 0.6705883493232015, 0.7418223162197143]"
