time_sec,x,y,z,w
1744094321.9872224,1.4170360076466764,-0.5397512407324222,0.00784303753835688,"[-1.6463958541793446e-05, 0.0033062715056808986, 0.01046845372129901, 0.999939738071427]"
1744094322.108383,1.4170371769646588,-0.5397512492417483,0.007822566332891315,"[-1.4791171143374174e-05, 0.0033034143531576908, 0.010468861618538697, 0.9999397432701855]"
1744094322.1701205,1.4170384660537212,-0.5397512368345534,0.007825955434467851,"[-1.4143323653446424e-05, 0.0033071716984460933, 0.010469264457710936, 0.9999397266420801]"
1744094322.2597716,1.4170396917756443,-0.539751128563199,0.007827293443979883,"[-1.8282888340819293e-05, 0.003308485635528129, 0.010469658746969075, 0.999939718100175]"
1744094322.3268042,1.4170409313648966,-0.5397509920186545,0.00784144903000359,"[-2.3839380279788108e-05, 0.0033111764128665763, 0.010470046044789455, 0.9999397050213912]"
1744094322.3909273,1.417042129484518,-0.5397508838004533,0.007844797235098597,"[-2.7976883588866283e-05, 0.003311666842634926, 0.010470434296144596, 0.999939699224742]"
1744094322.45676,1.417043313319282,-0.5397508003548859,0.007828166681468624,"[-3.087215339853991e-05, 0.0033101074654683566, 0.010470824746753597, 0.999939700214268]"
1744094322.516549,1.417044588327991,-0.5397507763741525,0.007822330629663256,"[-3.0798094989544305e-05, 0.003312359105045776, 0.010471219122492817, 0.999939688630632]"
1744094322.5729272,1.4170458066081308,-0.5397507853267143,0.0078380352989533,"[-2.911310052048812e-05, 0.0033138702673035335, 0.010471619950326593, 0.9999396794766647]"
1744094322.6305997,1.4170469826673038,-0.5397507992075194,0.007845307525149704,"[-2.7183148409661927e-05, 0.0033132303885081726, 0.010472024069156267, 0.9999396774192754]"
1744094322.6909328,1.4170481303614215,-0.5397508150215008,0.00783356820096333,"[-2.5147655346411132e-05, 0.003310319850399485, 0.010472430525674637, 0.9999396828554052]"
1744094322.7674804,1.4170492466365203,-0.5397508164339181,0.007829348694742038,"[-2.3868931490775978e-05, 0.0033054158608054945, 0.010472836385132498, 0.9999396948588007]"
1744094322.8391588,1.4170504320229784,-0.5397508388981153,0.007816655862061766,"[-2.1525844636705166e-05, 0.00330307039520924, 0.010473242921288456, 0.9999396984045157]"
1744094322.906327,1.4170516592864493,-0.5397508675142222,0.007831279609291688,"[-1.885356220625615e-05, 0.0033049733551807716, 0.010473649273495167, 0.9999396879145066]"
1744094322.960866,1.4170528728898535,-0.5397508222692536,0.007831798348693032,"[-1.9858588903898918e-05, 0.003305710018725943, 0.01047405008844729, 0.9999396812616516]"
1744094323.0197334,1.4170540914890104,-0.53975073544573,0.00784365520063594,"[-2.2940388815448436e-05, 0.0033073241339744417, 0.010474444547355759, 0.9999396717263677]"
1744094323.0990655,1.4170552856816785,-0.5397506832206644,0.007842149417854981,"[-2.4282880099566005e-05, 0.0033072727087809324, 0.010474840972099095, 0.999939667712098]"
1744094323.1255937,1.4170564824779233,-0.5397506828431603,0.00783581118064077,"[-2.3041308752483675e-05, 0.003307045081380351, 0.010475243027388484, 0.999939664282523]"
1744094323.1762226,1.4170577276171028,-0.5397506873805816,0.007816263693193133,"[-2.155466218102295e-05, 0.00330738916853285, 0.010475646735860373, 0.9999396589483537]"
1744094323.2248917,1.4170589343621804,-0.5397506157006363,0.007816115804123122,"[-2.388237221539852e-05, 0.0033072361894973426, 0.010476041587687954, 0.9999396552647927]"
1744094323.2745974,1.4170601857028222,-0.5397505196455826,0.007831769129532451,"[-2.7407931823208628e-05, 0.0033103334419919243, 0.010476432693921192, 0.9999396408280441]"
1744094323.323345,1.4170613949137056,-0.539750444543416,0.00784345996334206,"[-2.990828387290862e-05, 0.0033114489098921627, 0.010476825536906638, 0.99993963294705]"
1744094323.3842318,1.4170625653019056,-0.5397503889659149,0.00784303388195039,"[-3.1428105083272004e-05, 0.0033104146656302205, 0.010477220215712905, 0.9999396321896474]"
1744094323.4670448,1.4170637401911335,-0.539750350195315,0.007822563243352159,"[-3.2107592244358335e-05, 0.0033078140428784986, 0.010477616967225345, 0.9999396366171553]"
1744094323.5510814,1.4170649856193664,-0.5397503251384983,0.00781907867223125,"[-3.2099995730771266e-05, 0.003308924530392414, 0.010478013587099566, 0.9999396287873139]"
1744094323.6201482,1.4170662250001682,-0.5397503047172275,0.007835318747331206,"[-3.186950055519123e-05, 0.0033115397505163835, 0.01047841119023112, 0.9999396159707566]"
1744094323.685176,1.4170674210980645,-0.5397502949358481,0.007844841926771814,"[-3.111380534841336e-05, 0.0033119400712266606, 0.010478811589749344, 0.9999396104728338]"
1744094323.744917,1.4170685823397915,-0.5397502938259593,0.00783983807756912,"[-2.9916941928924367e-05, 0.0033102259053824396, 0.010479214387506642, 0.999939611964269]"
1744094323.810674,1.4170697703767223,-0.5397502998557852,0.007818444711621492,"[-2.836903110048362e-05, 0.0033078365659727524, 0.01047961859693771, 0.9999396156801239]"
1744094323.8676286,1.417071020943826,-0.5397503088981427,0.007823421023024859,"[-2.665690277287173e-05, 0.0033098401175847025, 0.010480021552544369, 0.9999396048742464]"
1744094323.9222438,1.4170722459247398,-0.5397503171408973,0.007838577100817734,"[-2.500458305864684e-05, 0.0033117389070005895, 0.01048042567689411, 0.9999395943944884]"
1744094323.9782307,1.4170734282475705,-0.5397503292833659,0.007845349134786978,"[-2.3156274993863052e-05, 0.003311434254913529, 0.010480831685194139, 0.9999395911924626]"
1744094324.046909,1.4170745821053106,-0.5397503425627966,0.007833565253129355,"[-2.124299008523097e-05, 0.003308845042122493, 0.010481239181904849, 0.9999395955348676]"
1744094324.1171753,1.417075726984736,-0.5397502694333303,0.007828304220344407,"[-2.3667113882143542e-05, 0.0033054635526005073, 0.010481637780760899, 0.9999396024860718]"
1744094324.1975682,1.417076921051707,-0.5397501906095008,0.007817996181767092,"[-2.6370111201342774e-05, 0.003303723580661746, 0.010482031952222562, 0.9999396040368]"
1744094324.260287,1.4170781285556808,-0.5397501797377744,0.00782464324477952,"[-2.566197854677603e-05, 0.0033040834682436615, 0.010482430618120818, 0.9999395986869578]"
1744094324.3134022,1.4170793375596593,-0.53975019702973,0.007832018651117215,"[-2.355438069709168e-05, 0.003304853653600849, 0.010482833536136186, 0.9999395919697216]"
1744094324.3676715,1.4170805612273722,-0.5397502428120243,0.007844061633817016,"[-2.0024858992062542e-05, 0.003306702314820431, 0.010483241444030417, 0.9999395816586283]"
1744094324.4173925,1.4170817450029645,-0.5397502846240447,0.007843080529996698,"[-1.668137721882569e-05, 0.0033063341746315026, 0.010483652325822934, 0.9999395786296135]"
1744094324.4749198,1.4170829325104246,-0.5397503225431041,0.007822557856053005,"[-1.353107696954844e-05, 0.003304372637102282, 0.01048406467424941, 0.9999395808379081]"
1744094324.5310123,1.4170841427299086,-0.5397503300425447,0.007818536840910897,"[-1.192329264978506e-05, 0.0033039513225527673, 0.010484473971478465, 0.9999395779591058]"
1744094324.5840404,1.4170853000888601,-0.5397501878554222,0.007822153691600454,"[-1.774447217817316e-05, 0.0033020428839757193, 0.010484867099265532, 0.9999395800546336]"
1744094324.6407561,1.4170865072240342,-0.5397499558440602,0.007819821533823927,"[-2.8106488171775957e-05, 0.003301704350338932, 0.01048524379866592, 0.9999395769849752]"
1744094324.7079184,1.4170877027903646,-0.539749847034123,0.007821507729160892,"[-3.228471519565532e-05, 0.0033014905483727554, 0.010485627687176473, 0.9999395735392524]"
1744094324.7694683,1.4170889751096059,-0.5397498371020114,0.007829550534299923,"[-3.150215760392936e-05, 0.0033054809619282705, 0.01048602061137798, 0.9999395562607584]"
1744094324.8225734,1.4170902450838636,-0.5397498563477725,0.007835325517525709,"[-2.9260317755699036e-05, 0.003309282386301154, 0.010486420572618747, 0.9999395395610154]"
1744094324.8807375,1.4170914725759505,-0.5397498887183058,0.007837684860021116,"[-2.638331886277421e-05, 0.0033105140075640315, 0.010486826451128799, 0.9999395313077236]"
1744094324.9320242,1.4170926647580324,-0.5397499179276574,0.007839901915795039,"[-2.3681710250897405e-05, 0.0033099809870523775, 0.010487234555926721, 0.9999395288598261]"
1744094324.988027,1.4170938368054267,-0.5397499352980454,0.007846627037269497,"[-2.158627792201142e-05, 0.003308810548566862, 0.010487642400807138, 0.9999395285034287]"
1744094325.0369303,1.4170949936560262,-0.5397499555127536,0.007837639621167675,"[-1.9321297606284706e-05, 0.0033067466030646466, 0.010488050912199662, 0.9999395310925825]"
1744094325.097775,1.4170961866835794,-0.5397499425014092,0.007826736162161086,"[-1.8719723879013522e-05, 0.003305499172645858, 0.010488455926773544, 0.9999395309802808]"
1744094325.1604009,1.4170974257242814,-0.5397499094034086,0.007818307992668106,"[-1.9117650919768197e-05, 0.0033060020748260457, 0.0104888570321474, 0.9999395251028714]"
1744094325.228605,1.4170986481601324,-0.5397498775416816,0.007835240192830125,"[-1.946655846797164e-05, 0.0033077983416542303, 0.010489256987877126, 0.9999395149602932]"
1744094325.2846086,1.4170998275613662,-0.5397498549390664,0.007844846611950387,"[-1.935814088434784e-05, 0.003307405579783681, 0.01048965850282271, 0.9999395120496477]"
1744094325.3407147,1.4171009723946242,-0.5397498400602248,0.007839847773801414,"[-1.8855537250164077e-05, 0.0033049127888339956, 0.010490061729248492, 0.999939516071269]"
1744094325.4007633,1.4171021443234904,-0.5397498317275683,0.007818452763905678,"[-1.8031305373110907e-05, 0.0033017582032514705, 0.010490465936839343, 0.9999395222672557]"
1744094325.4647217,1.4171034119052686,-0.5397497592501884,0.007821466854738597,"[-2.0375760469595482e-05, 0.0033047524947719094, 0.010490861075912782, 0.9999395081852016]"
1744094325.5119438,1.4171046324188061,-0.5397496383179079,0.007824495540327393,"[-2.5146072877204142e-05, 0.0033057653662208752, 0.010491250318835417, 0.999939500644797]"
1744094325.573198,1.4171058966242116,-0.5397495571675182,0.007839131965115246,"[-2.793088601940905e-05, 0.0033097238729231223, 0.010491640279965441, 0.9999394833848629]"
1744094325.626647,1.4171071179447954,-0.5397494958884711,0.007845365610487957,"[-2.9720006182778075e-05, 0.003311400499538115, 0.010492033134345304, 0.9999394736603615]"
1744094325.6950822,1.4171083120137387,-0.5397494516829777,0.007834948075265455,"[-3.0649762461978134e-05, 0.0033109639922238926, 0.01049242897285755, 0.9999394709242575]"
1744094325.7607808,1.417109578890745,-0.539749463850567,0.007817793613659191,"[-2.8766612832427805e-05, 0.003312109294241317, 0.010492829936851111, 0.9999394629798453]"
1744094325.820405,1.4171108205674905,-0.5397494985056359,0.00783480473188711,"[-2.5786732924020896e-05, 0.0033147821781289535, 0.010493235411843516, 0.9999394499492195]"
1744094325.877497,1.4171119666602456,-0.5397495143449986,0.007837034918175147,"[-2.377115765707837e-05, 0.003311906764292555, 0.0104936427856872, 0.9999394552519684]"
1744094325.950464,1.4171130979311115,-0.5397495191368293,0.007845660848697417,"[-2.2327918099858384e-05, 0.003308713981819126, 0.010494049089333648, 0.9999394615910312]"
1744094326.0108993,1.4171142312154013,-0.5397495138515758,0.007842001528357454,"[-2.136273126790154e-05, 0.0033056230319801283, 0.010494454046266418, 0.9999394675850508]"
