time_sec,x,y,z,w
1744103554.8977118,-1.9504137750643649,-0.4991947677928438,0.007826666251089819,"[-4.633052775032906e-05, 0.0033047715400026465, 0.016421584343788233, 0.9998596941102239]"
1744103554.9355388,-1.9504125607425666,-0.4991947919089473,0.007836708229259063,"[-4.317728851855567e-05, 0.003305986702237299, 0.016421990797715995, 0.9998596835585912]"
1744103554.9756591,-1.9504113523569573,-0.49919481371997787,0.007845021113304774,"[-4.01265273042648e-05, 0.003307259047309386, 0.016422399199186966, 0.9998596727701334]"
1744103555.013271,-1.9504101792973674,-0.4991948338024127,0.007839838227305985,"[-3.7159794445599124e-05, 0.003306372583912899, 0.016422809803998763, 0.9998596690724293]"
1744103555.0510852,-1.9504089799724849,-0.49919485176422346,0.007818433251277688,"[-3.430859629600983e-05, 0.0033047906295030653, 0.016423221065338917, 0.9998596676492428]"
1744103555.0937636,-1.9504077671049136,-0.4991948417500196,0.007818374256845005,"[-3.286002584508255e-05, 0.003304953168705502, 0.01642362911338705, 0.9998596604581651]"
1744103555.130405,-1.9504066195505299,-0.4991946870456117,0.007819622728101324,"[-3.861842343396406e-05, 0.0033026653339266496, 0.016424022235913428, 0.9998596613544842]"
1744103555.1682434,-1.9504054145290937,-0.49919443663113505,0.007824103038948337,"[-4.919207367198938e-05, 0.0033030707169557465, 0.01642439767916978, 0.9998596533838412]"
1744103555.2054129,-1.950404227018775,-0.4991943076788075,0.007825596786888274,"[-5.3675319855115e-05, 0.003302726641688421, 0.016424780532059566, 0.9998596480007402]"
1744103555.2408686,-1.9504029564620575,-0.49919430963127415,0.007840733309080165,"[-5.159104711607357e-05, 0.003307204572689297, 0.016425175522467417, 0.9998596268203525]"
1744103555.276104,-1.9504017228018644,-0.4991944219215617,0.007838933799503888,"[-4.399818595396349e-05, 0.0033089662279825864, 0.016425588435686048, 0.9998596145715675]"
1744103555.3136134,-1.950400506441631,-0.49919451311956964,0.00784468626550039,"[-3.748364785090447e-05, 0.003310178067021069, 0.016426005986737432, 0.9998596039662091]"
1744103555.3510363,-1.9503993302954694,-0.499194529967742,0.007843179774215444,"[-3.46986620148732e-05, 0.003309061950289729, 0.016426419614957406, 0.9998596009658783]"
1744103555.3880827,-1.9503981881251176,-0.49919447286530333,0.00783518478423767,"[-3.560776044418808e-05, 0.003306316719136977, 0.016426824728145387, 0.9998596033599872]"
1744103555.4262688,-1.9503969969570876,-0.4991944263153137,0.007816231461028472,"[-3.599894091481964e-05, 0.0033042301593032095, 0.01642722773209647, 0.9998596036225128]"
1744103555.4628289,-1.9503957615825427,-0.4991943834227231,0.007827670519669766,"[-3.616711405877957e-05, 0.003306341391952972, 0.016427627818344635, 0.9998595900639259]"
1744103555.5017967,-1.9503945629089214,-0.4991943455677991,0.00784133045559923,"[-3.6113893174196534e-05, 0.0033071881481234583, 0.01642802917767276, 0.9998595806710446]"
1744103555.5382447,-1.9503934053066352,-0.4991943151922598,0.007844813458389485,"[-3.568991687500461e-05, 0.0033058694030102583, 0.01642843233188718, 0.9998595784233089]"
1744103555.5758524,-1.9503922181725901,-0.4991942629127996,0.007824293206802084,"[-3.633115588182814e-05, 0.0033045020742414957, 0.016428833366056897, 0.9998595763307561]"
1744103555.614841,-1.9503910183784632,-0.49919411231527167,0.007818525329088407,"[-4.188813376196815e-05, 0.0033041123954369294, 0.016429223139893114, 0.9998595709966885]"
1744103555.650514,-1.950389759356035,-0.4991939570057267,0.007823517290201809,"[-4.764574830928555e-05, 0.0033069037516171873, 0.01642960696016684, 0.999859555203927]"
1744103555.6866472,-1.9503885343236265,-0.49919385317562753,0.007831862363228893,"[-5.085383176912348e-05, 0.003308750029263794, 0.016429994503660943, 0.9998595425697258]"
1744103555.7264671,-1.9503873018828497,-0.4991938205336009,0.007848499374472384,"[-5.050905716488519e-05, 0.0033115813049847402, 0.01643038941723412, 0.9998595267244764]"
1744103555.7678385,-1.950386120892932,-0.499193854058319,0.007837042683777953,"[-4.685425630660088e-05, 0.003310727963895864, 0.01643079555887572, 0.9998595230542789]"
1744103555.8097384,-1.9503849489389582,-0.4991939063564449,0.007832725867739905,"[-4.230578435840647e-05, 0.003308968593080832, 0.01643120735504668, 0.9998595223139728]"
1744103555.845618,-1.9503838061127052,-0.499193949269028,0.00782652711963882,"[-3.825349396387837e-05, 0.0033055061131519897, 0.016431620935752296, 0.9998595271334019]"
1744103555.8849878,-1.9503825643580246,-0.4991939373888598,0.007825214689378171,"[-3.6896233512649864e-05, 0.0033067778972882835, 0.016432027093253556, 0.9998595163042718]"
1744103555.9231634,-1.950381397102551,-0.4991938272075743,0.007827243761267522,"[-4.0461833937151123e-05, 0.003305402532248293, 0.016432423636837685, 0.9998595141970492]"
1744103555.9611633,-1.9503802045541538,-0.4991937400568221,0.007836812247670856,"[-4.287133912726506e-05, 0.0033056421309718767, 0.01643281813314616, 0.99985950682101]"
1744103556.001718,-1.9503790129102825,-0.4991936902618721,0.007840401508815813,"[-4.339865713811413e-05, 0.0033058067455845773, 0.016433215115747257, 0.9998594997294756]"
1744103556.044769,-1.9503778171219264,-0.4991936835416818,0.0078455294387492,"[-4.177311561500428e-05, 0.003306408656738384, 0.016433617587300397, 0.9998594911935357]"
1744103556.0820675,-1.9503766365754842,-0.4991936803649108,0.007828238287727381,"[-3.995956174736544e-05, 0.0033049063448568803, 0.016434023174319377, 0.9998594895682048]"
1744103556.1223178,-1.9503753910786972,-0.4991936790641849,0.007816263975156822,"[-3.8055809472553387e-05, 0.0033057586138806527, 0.016434428959712595, 0.9998594801553418]"
1744103556.1613393,-1.9503741682622975,-0.49919365558121476,0.007824802184455807,"[-3.7255475797069246e-05, 0.0033072335393961373, 0.016434833179944493, 0.9998594686638183]"
1744103556.20053,-1.9503729631239215,-0.49919354809530997,0.007835581175072125,"[-4.0672008353959085e-05, 0.0033080979841572087, 0.016435228232741836, 0.9998594591773651]"
1744103556.2365224,-1.9503717849961077,-0.4991934506117276,0.007844897373618494,"[-4.359222894426848e-05, 0.0033079264363234007, 0.016435621872751018, 0.9998594531513245]"
1744103556.2729886,-1.9503706238742313,-0.4991933858257959,0.007840698535497638,"[-4.4869896996124134e-05, 0.0033063792984928727, 0.01643601771231835, 0.999859451705282]"
1744103556.310294,-1.9503694531070812,-0.49919337498373656,0.007829089561888507,"[-4.3462965113230305e-05, 0.003304500031157446, 0.016436419816060026, 0.9998594513701138]"
1744103556.3463557,-1.9503682156438227,-0.499193368009251,0.007816361013040557,"[-4.184728970535124e-05, 0.003304966108227099, 0.016436822835726988, 0.9998594432733507]"
1744103556.383664,-1.950366959729724,-0.49919335811534077,0.007831649701969973,"[-4.035563002190083e-05, 0.0033084859478503797, 0.016437225845219568, 0.999859425068679]"
1744103556.4215152,-1.950365746422868,-0.4991933503382621,0.007843443526466579,"[-3.8782983132275075e-05, 0.003310015586417376, 0.016437631106046697, 0.9998594134058646]"
1744103556.4564805,-1.9503645794373767,-0.4991933406341951,0.007839433616096033,"[-3.7310377424674054e-05, 0.003308746623694005, 0.016438037959871577, 0.9998594109732357]"
1744103556.4949918,-1.9503634268824996,-0.4991932454115056,0.007840014108958362,"[-4.0131291690982524e-05, 0.0033066489048311104, 0.016438435823850253, 0.9998594112624858]"
1744103556.5324373,-1.950362265136715,-0.4991931465309505,0.00781853925048193,"[-4.313276402964892e-05, 0.003303282048415121, 0.016438830671440603, 0.9998594157747523]"
1744103556.5702658,-1.9503610657623034,-0.4991930961923747,0.007817477165026145,"[-4.370015260197627e-05, 0.003302821346024911, 0.016439227281579448, 0.9998594107512503]"
1744103556.6089804,-1.950359817637914,-0.4991930738521331,0.007832126849505077,"[-4.283777740066398e-05, 0.003306011659438007, 0.01643962604359232, 0.9998593936886222]"
1744103556.6459613,-1.950358611753668,-0.49919305644196643,0.007843489387805623,"[-4.175033786144454e-05, 0.0033071828894295817, 0.016440028187849003, 0.9998593832491787]"
1744103556.684341,-1.9503574450251115,-0.4991930444601408,0.007843035191028998,"[-4.039181870182446e-05, 0.003306195492447889, 0.01644043292349336, 0.9998593799155734]"
1744103556.7214098,-1.9503562741256406,-0.4991930368061153,0.007822562444619612,"[-3.8821119524007946e-05, 0.0033036378407946946, 0.0164408392872668, 0.9998593817499878]"
1744103556.7589529,-1.9503550329442394,-0.499193030992527,0.007819077064727988,"[-3.7144088880089766e-05, 0.003304787771014663, 0.016441244394361332, 0.9998593713522267]"
1744103556.796333,-1.9503537980509602,-0.4991930197809594,0.007835316885716448,"[-3.573848961269651e-05, 0.003307437244139364, 0.01644164926459051, 0.9998593559851789]"
1744103556.8329756,-1.9503526066015444,-0.4991930112672725,0.007844839910433117,"[-3.4212544867121864e-05, 0.003307869301272778, 0.016442055842325647, 0.9998593479234293]"
1744103556.86791,-1.9503514501463075,-0.49919300462897415,0.007839835897017781,"[-3.258964587496222e-05, 0.0033061846474724704, 0.016442463807100554, 0.9998593468408166]"
1744103556.903349,-1.9503502162817048,-0.4991929741726725,0.007818218482525315,"[-3.214398677600153e-05, 0.0033062462529818, 0.016442868590979022, 0.9998593399948709]"
1744103556.9382665,-1.9503489937368599,-0.49919284296507954,0.00781621941846788,"[-3.6707526342859365e-05, 0.003307225253587156, 0.01644326199140712, 0.9998593301303746]"
1744103556.975645,-1.9503478016866869,-0.49919262275964915,0.007818944034238284,"[-4.573531128287882e-05, 0.003306952014657938, 0.016443641083514052, 0.9998593244274769]"
1744103557.0141315,-1.9503465762521925,-0.4991923969268152,0.007835455882558543,"[-5.50354106316663e-05, 0.0033092700392322, 0.01644401464800921, 0.9998593101457659]"
1744103557.0559819,-1.950345371365314,-0.4991923137094456,0.007842753187674403,"[-5.722539536498287e-05, 0.003310078370146965, 0.016444400463251168, 0.9998593010018169]"
1744103557.0943608,-1.9503441906623153,-0.4991923919513702,0.007839226431509302,"[-5.134464303946078e-05, 0.0033097243366945954, 0.01644480655810949, 0.9998592958140705]"
1744103557.1304452,-1.9503430117971983,-0.4991925661575559,0.00783717184275718,"[-4.070499324579218e-05, 0.0033085587112117636, 0.01644522974230226, 0.9998592932013389]"
1744103557.1679947,-1.9503418317660306,-0.49919269210723155,0.007822069542517882,"[-3.2486876650581765e-05, 0.0033064250041853725, 0.01644565518462392, 0.9998592935627708]"
1744103557.2042544,-1.9503406781164156,-0.4991926760300448,0.007823368885716003,"[-3.1373497648099296e-05, 0.0033039736663379666, 0.016446067896720477, 0.9998592949132654]"
1744103557.2419875,-1.9503395391770209,-0.4991924443773542,0.007822372878686703,"[-4.103058786115651e-05, 0.003300935458117344, 0.016446454310527416, 0.9998592982426097]"
1744103557.281174,-1.9503383847135178,-0.49919219978256585,0.007820807881229786,"[-5.129813932403734e-05, 0.003298728834212797, 0.01644682991432231, 0.9998592988727707]"
1744103557.3170917,-1.9503371884365788,-0.49919210363001404,0.00782203686560342,"[-5.4139331013363215e-05, 0.003298848362416273, 0.016447214953870814, 0.9998592919949666]"
1744103557.352852,-1.9503359450869469,-0.49919213382947986,0.007816347617237127,"[-5.064953863795752e-05, 0.0033006960527919263, 0.016447614474557937, 0.9998592795080153]"
1744103557.392779,-1.9503346067861915,-0.49919223784916844,0.007834511154976413,"[-4.341697475151597e-05, 0.0033085023875694198, 0.01644802513938965, 0.9998592472923037]"
1744103557.426689,-1.9503333655642205,-0.4991923645709045,0.007836213163446744,"[-3.5105224182011276e-05, 0.0033105905471682577, 0.016448447101808303, 0.9998592337653293]"
1744103557.4625742,-1.9503321678397938,-0.49919231652973484,0.007835558673655273,"[-3.5546334741138144e-05, 0.003310284535524868, 0.01644885492619892, 0.999859228053814]"
1744103557.5006766,-1.9503309902038508,-0.49919215345311435,0.007837858945040218,"[-4.174084336709583e-05, 0.003309452953434899, 0.016449247211095697, 0.9998592241135946]"
1744103557.5379255,-1.950329824538291,-0.49919196109135555,0.007845546301013277,"[-4.939411473064296e-05, 0.0033086897525206405, 0.016449629933703747, 0.9998592199941886]"
1744103557.574189,-1.9503286556452917,-0.4991918472487683,0.007844605535554336,"[-5.312058826494705e-05, 0.0033075725052141803, 0.01645001653133097, 0.9998592171393155]"
1744103557.611663,-1.9503274608130359,-0.49919181886417985,0.00781785627369814,"[-5.256417940080261e-05, 0.0033056531788994803, 0.016450411949044695, 0.9998592170104623]"
1744103557.6511238,-1.9503262642448536,-0.49919190253497636,0.007818245453452,"[-4.645217817606677e-05, 0.0033052750282970855, 0.01645082204034964, 0.9998592118160332]"
1744103557.6893284,-1.9503250819333746,-0.4991919747406251,0.007817464617397761,"[-4.090916417825375e-05, 0.0033040437009652793, 0.016451235728458937, 0.999859209321327]"
1744103557.7288375,-1.9503239085716009,-0.4991919786815721,0.007819342953724957,"[-3.877927403716012e-05, 0.003302717206722183, 0.016451645128558283, 0.9998592070525651]"
1744103557.765255,-1.9503226800088074,-0.4991919474773395,0.007835293766597456,"[-3.8377149117866284e-05, 0.003305113866525087, 0.01645204867862914, 0.9998591925085252]"
1744103557.8018525,-1.9503214584378614,-0.49919185482412215,0.007835339137062787,"[-4.1022633520644454e-05, 0.0033065189275361313, 0.01645244553656299, 0.9998591812278327]"
1744103557.8399274,-1.9503202411931484,-0.4991917235086255,0.007845044505629582,"[-4.5597330012702337e-05, 0.003308324121314626, 0.016452835544826978, 0.9998591686407275]"
1744103557.8769717,-1.9503190588553456,-0.49919161803755546,0.007839832709527724,"[-4.887749358203117e-05, 0.0033079854132389997, 0.016453226541804398, 0.9998591631724242]"
1744103557.914534,-1.9503178495187468,-0.49919153504284086,0.00781842362186544,"[-5.104610640102463e-05, 0.003306955440938948, 0.016453618948918794, 0.9998591600137944]"
1744103557.951525,-1.9503165775337568,-0.4991914678172462,0.007823400772468287,"[-5.2399736367145256e-05, 0.0033103030058043723, 0.016454010850111674, 0.9998591424171815]"
1744103557.9886377,-1.9503153471950627,-0.4991914965807905,0.00783642692333293,"[-4.8989925852623614e-05, 0.0033126338895058554, 0.016454414507425876, 0.9998591282275314]"
1744103558.0299883,-1.9503141876189503,-0.4991915420652277,0.007839682990966735,"[-4.479548886180206e-05, 0.003310641376783905, 0.01645482470983908, 0.9998591282729818]"
1744103558.0683057,-1.9503130479059954,-0.49919157114506485,0.00784663303118204,"[-4.143934310174871e-05, 0.0033080587372372053, 0.01645523544466015, 0.999859130206167]"
1744103558.110356,-1.9503119040839492,-0.4991915835873091,0.007839870054454454,"[-3.888369679354344e-05, 0.003305569678442719, 0.016455645247743723, 0.9998591317963944]"
1744103558.150887,-1.9503107454793072,-0.4991914988710696,0.007835501752990763,"[-4.1172078557571985e-05, 0.003303577618996607, 0.01645604446673899, 0.9998591317182055]"
1744103558.1871264,-1.9503095673103497,-0.4991914417125581,0.007824168659161192,"[-4.207917082228533e-05, 0.003301703508196693, 0.016456443658862955, 0.9998591313006997]"
1744103558.2234535,-1.950308316798805,-0.4991914135961602,0.00781947424924249,"[-4.150486451038344e-05, 0.003303384612017935, 0.01645684338825772, 0.9998591191928718]"
1744103558.264127,-1.9503070723286966,-0.49919138503659183,0.007835341761715606,"[-4.095355735688428e-05, 0.0033065242697037085, 0.016457243866192964, 0.9998591022461059]"
1744103558.3026829,-1.950305871283142,-0.4991913635133176,0.007844833531946828,"[-4.0066079635451925e-05, 0.0033074351402277067, 0.016457646865483053, 0.9998590926361343]"
1744103558.341357,-1.9503047052640767,-0.4991913476200543,0.00783982824934088,"[-3.8894516657175597e-05, 0.0033062229734893713, 0.016458051882885055, 0.9998590900247326]"
1744103558.3764064,-1.9503035126234634,-0.4991913362198423,0.007818435945426574,"[-3.750815148841902e-05, 0.003304327353208789, 0.016458457868894525, 0.9998590896613679]"
1744103558.4179995,-1.9503022576087568,-0.499191324716797,0.007823412527142333,"[-3.60978057735692e-05, 0.003306815449299217, 0.016458862038286913, 0.9998590748345175]"
1744103558.4565,-1.9503010283290874,-0.49919131062523114,0.007838568064341701,"[-3.4837143996557454e-05, 0.003309188912252206, 0.01645926698757656, 0.9998590603606832]"
1744103558.499754,-1.9502998636836781,-0.4991912466232374,0.007840049491556866,"[-3.609526032763196e-05, 0.003307608358692648, 0.016459668623665717, 0.9998590589342464]"
1744103558.5362217,-1.950298719104872,-0.4991911319531614,0.007844995896378408,"[-3.988432857562995e-05, 0.003305688383024788, 0.016460062788347128, 0.9998590586510472]"
1744103558.5770624,-1.9502975503034516,-0.4991910602420972,0.007832375963455058,"[-4.1493719408973396e-05, 0.0033040491924289477, 0.016460458594757532, 0.9998590574876318]"
1744103558.6174617,-1.9502963363304768,-0.4991909689529339,0.007821788303588434,"[-4.4078786538875894e-05, 0.003304026899849452, 0.016460851733565873, 0.9998590509784422]"
1744103558.6610122,-1.9502951061615368,-0.4991909147333707,0.007817396575515343,"[-4.4823376851469844e-05, 0.003304809933673773, 0.016461247665614753, 0.9998590418391277]"
1744103558.7012455,-1.9502938357254256,-0.4991908659260424,0.007831764157195362,"[-4.525548471930754e-05, 0.0033091017545053797, 0.016461643362020988, 0.9998590211101468]"
1744103558.7432244,-1.9502926077660274,-0.49919082715579766,0.007843439616871391,"[-4.5212401834079046e-05, 0.0033113783850830234, 0.016462042172893585, 0.9998590070087521]"
1744103558.7802403,-1.9502914192052008,-0.4991907982542752,0.007843016156277518,"[-4.467664336945687e-05, 0.003311485110575445, 0.01646244364138724, 0.9998590000693668]"
1744103558.8193939,-1.950290255272333,-0.4991907566255758,0.007831846421689949,"[-4.479640334038376e-05, 0.0033091913370439123, 0.016462845069460007, 0.9998590010487459]"
1744103558.854685,-1.950289123438956,-0.4991907227122683,0.007826432491126892,"[-4.457975258563452e-05, 0.003305215214114473, 0.016463247334501743, 0.9998590075866882]"
1744103558.8918676,-1.9502879731997371,-0.49919071635925694,0.007817303874306366,"[-4.30049616837602e-05, 0.003301717817727336, 0.0164636515839878, 0.9998590125545433]"
1744103558.9300323,-1.950286742443572,-0.49919071938164034,0.007827194512840007,"[-4.088379844508903e-05, 0.003303619180563932, 0.016464054955159447, 0.9998589997210899]"
1744103558.9672194,-1.9502855296934485,-0.4991906464647804,0.007827915779532858,"[-4.255299750147782e-05, 0.0033045632629910685, 0.01646445288910544, 0.99985898997906]"
1744103559.0108202,-1.9502842925411983,-0.4991905905317284,0.007836838690053503,"[-4.336489670070007e-05, 0.0033070149044325797, 0.016464850584093273, 0.9998589752895912]"
1744103559.0503538,-1.950283061144435,-0.49919054593252643,0.007845009778202076,"[-4.360028766287752e-05, 0.003309489045447289, 0.01646524934232564, 0.9998589605266176]"
1744103559.0913186,-1.9502818650076679,-0.4991905117593783,0.007839818502795528,"[-4.331381579066612e-05, 0.003309788864434716, 0.016465650556601718, 0.9998589529395303]"
1744103559.130166,-1.950280679246012,-0.4991904650094581,0.007825470038955428,"[-4.367804842340908e-05, 0.003308121643383591, 0.016466051465382908, 0.9998589518389882]"
1744103559.1721473,-1.9502795273272413,-0.4991904263962365,0.007821395424902674,"[-4.368451431415584e-05, 0.0033051721853597036, 0.016466453106355177, 0.9998589549784432]"
1744103559.2100594,-1.9502783524101754,-0.49919041586363766,0.007817416049634625,"[-4.22968721337744e-05, 0.0033031585661462337, 0.016466856378759567, 0.9998589550508925]"
1744103559.2491448,-1.9502771366025464,-0.49919040280082366,0.007831804689138421,"[-4.099144292540705e-05, 0.003304703678312723, 0.01646725860928095, 0.999858943375112]"
1744103559.2857969,-1.9502759185006977,-0.4991903901785734,0.007837430184670147,"[-3.9653049777681e-05, 0.0033062343239953513, 0.016467662467334648, 0.9998589317174161]"
1744103559.3286982,-1.950274692360942,-0.4991902844049934,0.007843958843159528,"[-4.295133635670192e-05, 0.003308159799396459, 0.01646805680898073, 0.9998589187174662]"
1744103559.3687747,-1.950273503404196,-0.499190184615341,0.00784309148705119,"[-4.5947621839444336e-05, 0.0033083565345341567, 0.01646845018233316, 0.9998589114542353]"
1744103559.4092126,-1.9502723100670638,-0.4991901055706892,0.007822549846806661,"[-4.7913336576325235e-05, 0.003306962607270535, 0.016468844706988332, 0.9998589094750536]"
1744103559.4452372,-1.9502710463131596,-0.4991900429194206,0.007819061616990626,"[-4.9047348424917444e-05, 0.0033092632544904368, 0.016469238668082677, 0.9998588953191165]"
1744103559.48261,-1.9502697887790115,-0.49918998767790584,0.00783530025907966,"[-4.981412455750829e-05, 0.0033130505685863587, 0.01646963358856263, 0.999858876234012]"
1744103559.521376,-1.9502686024604114,-0.4991900038129882,0.007843160404060521,"[-4.704076647734356e-05, 0.003313431448306299, 0.016470038268970335, 0.9998588684402525]"
1744103559.557766,-1.95026745070768,-0.49919003146140745,0.007827907016322654,"[-4.371265370486521e-05, 0.00331040089604973, 0.0164704476030227, 0.9998588718868617]"
1744103559.5955434,-1.950266329990822,-0.4991900370146163,0.007823627642713781,"[-4.153988477996519e-05, 0.003305812852421371, 0.01647085623288586, 0.9998588804280224]"
1744103559.6344845,-1.950265205722984,-0.49918998157919986,0.00782274891472351,"[-4.240642404857045e-05, 0.003301914594201833, 0.016471257826522055, 0.9998588866571723]"
1744103559.6715443,-1.950264045435359,-0.4991899572514578,0.007819163504034226,"[-4.171855213080825e-05, 0.0032993770688061795, 0.016471660293948337, 0.9998588884326033]"
1744103559.7134411,-1.9502628208176267,-0.4991899210707167,0.007823042391434071,"[-4.154842562591984e-05, 0.003300948330263513, 0.016472060107706653, 0.9998588766669311]"
1744103559.7531955,-1.9502615627860855,-0.49918980720179484,0.007831680542914783,"[-4.523221776694144e-05, 0.0033045441251285455, 0.016472451057701867, 0.9998588581886563]"
1744103559.7952065,-1.9502603053321765,-0.49918972660529404,0.007842761947737377,"[-4.724912542577145e-05, 0.003308377256884244, 0.01647284403772306, 0.9998588389451559]"
1744103559.8374727,-1.95025908768648,-0.4991896766284014,0.00784398173412747,"[-4.7740645597241845e-05, 0.0033100121931216786, 0.016473240908531035, 0.999858826972129]"
1744103559.875791,-1.9502578950634515,-0.4991896689378289,0.007835577054212018,"[-4.6146459602140656e-05, 0.0033094289242475193, 0.01647364376000746, 0.9998588223404183]"
1744103559.915965,-1.9502566982313012,-0.49918965899384216,0.00782066297782234,"[-4.467809952230913e-05, 0.0033080646651795953, 0.016474047933579348, 0.9998588202625012]"
1744103559.9563649,-1.9502555413974418,-0.4991896511436552,0.007818038184628322,"[-4.315123639754815e-05, 0.003305386370671436, 0.01647445356835142, 0.999858822503725]"
1744103559.9933167,-1.9502544077529096,-0.4991896404969381,0.0078197510366554,"[-4.1794738396018686e-05, 0.0033019491958758375, 0.016474859203180158, 0.9998588272345968]"
1744103560.0343213,-1.9502532165208952,-0.49918955715663843,0.007823079383058422,"[-4.399961339193644e-05, 0.00330157047300371, 0.016475254674974595, 0.9998588218742888]"
1744103560.0828366,-1.9502519825062878,-0.4991894878637563,0.007837244263487886,"[-4.548931434827755e-05, 0.0033043170678305586, 0.01647564947321667, 0.9998588062290963]"
1744103560.1316652,-1.9502507607610589,-0.499189444977275,0.00784039514979816,"[-4.5641574132178735e-05, 0.0033059841977334217, 0.0164760470012288, 0.9998587941607276]"
1744103560.1737795,-1.9502495353418934,-0.4991894444076246,0.007845505799478012,"[-4.367987216744377e-05, 0.003308057123114668, 0.016476450168117114, 0.9998587807485598]"
1744103560.2164173,-1.9502483256977876,-0.49918944665069886,0.00782821744470778,"[-4.1567106033075546e-05, 0.0033079999229905345, 0.016476856451023873, 0.9998587743327443]"
1744103560.2565808,-1.950247093248175,-0.4991894224210637,0.007820939986675792,"[-4.079319299325999e-05, 0.0033088003021938283, 0.016477260901732325, 0.9998587650511706]"
1744103560.294176,-1.9502459036627775,-0.4991892977078684,0.007815866438259307,"[-4.50742910397212e-05, 0.0033076444474760755, 0.016477652963315704, 0.9998587622306151]"
1744103560.3322337,-1.9502447077903706,-0.49918921162360513,0.007824545429024868,"[-4.741374603278464e-05, 0.003307670314939663, 0.016478046786490327, 0.9998587555465656]"
1744103560.3727813,-1.9502435006805396,-0.49918913826617195,0.007838730429714372,"[-4.9121659015537595e-05, 0.0033089862481636844, 0.01647844025016746, 0.9998587446254564]"
1744103560.4119978,-1.950242311486102,-0.49918912974992025,0.007844924366865912,"[-4.759560638027822e-05, 0.0033089619294203246, 0.01647884096267554, 0.9998587381756159]"
1744103560.4536197,-1.9502411371477058,-0.49918913083312627,0.00784325862377174,"[-4.55736563140278e-05, 0.0033083728240586464, 0.01647924499817529, 0.999858733560191]"
1744103560.4921834,-1.9502399586772436,-0.4991891353513693,0.007822575656647924,"[-4.338481894089966e-05, 0.0033061780217730568, 0.01647965162615235, 0.9998587342154523]"
1744103560.5312898,-1.950238710088948,-0.4991891407702973,0.007819074613194931,"[-4.113696063646826e-05, 0.003307680943368184, 0.016480057466686123, 0.9998587226505663]"
1744103560.5696352,-1.9502374679588386,-0.4991891398501928,0.007835313121255216,"[-3.920758296200621e-05, 0.0033106764475466497, 0.016480463247720168, 0.9998587061257035]"
